category,relationship_type,description,wikidata_property,directionality,parent_relationship,specificity_level,lcc_code,lcsh_heading,fast_id,status,note,source,version,lifecycle_status,reify_as,cidoc_crm_code,cidoc_crm_kind,wikidata_label,crminf_applicable,mapping_source,wikidata_description,wikidata_datatype,wikidata_alt_labels,wikidata_role_qualifier_object_pid,wikidata_role_qualifier_subject_pid
Military,MASSACRED,Massacred group of people,,forward,FOUGHT_IN,3,U,Military art and science,1020874,active,,bidirectional_csv,1.0,implemented,EVENT,E7_Activity,CLASS,,false,relationship_types_seed.cypher,,,,,
Military,MASSACRED_BY,Was massacred by,,inverse,FOUGHT_IN,3,U,Military art and science,1020874,active,,bidirectional_csv,1.0,implemented,EVENT,E7_Activity,CLASS,,false,relationship_types_seed.cypher,,,,,
Military,MILITARY_ACTION,Generic military action,,unidirectional,,1,U,Military art and science,1020874,active,,bidirectional_csv,1.0,implemented,EVENT,E7_Activity,CLASS,,false,relationship_types_seed.cypher,,,,,
Military,SACKED,Pillaged or sacked place,,forward,FOUGHT_IN,3,U,Military art and science,1020874,active,,bidirectional_csv,1.0,implemented,EVENT,E7_Activity,CLASS,,false,relationship_types_seed.cypher,,,,,
Military,SACKED_BY,Place was sacked by,,inverse,FOUGHT_IN,3,U,Military art and science,1020874,active,,bidirectional_csv,1.0,implemented,EVENT,E7_Activity,CLASS,,false,relationship_types_seed.cypher,,,,,
Military,SALLIED_FROM,Made military sortie/sally from besieged place,,forward,,1,U,Military art and science,1020874,active,,extraction_appendix,1.0,implemented,EVENT,E9_Move,CLASS,,false,relationship_types_seed.cypher,,,,,
Military,SERVED_UNDER,Served under commander,,forward,POSITION_HELD,2,U,Military art and science,1020874,active,,bidirectional_csv,1.0,implemented,EVENT,E7_Activity,CLASS,,false,relationship_types_seed.cypher,,,,,
Moral,COMMITTED_SUICIDE,Person committed suicide,,forward,,3,BJ,Ethics,915833,active,,bidirectional_csv,1.0,candidate,,,,,false,,,,,,
Moral,RESPONSIBILITY_OF,Atrocity/policy had person/regime responsible,,inverse,CAUSED,3,BJ,Ethics,915833,active,,bidirectional_csv,1.0,candidate,,,,,false,,,,,,
Moral,RESPONSIBLE_FOR,Person or regime held responsible for atrocity/policy,,forward,CAUSED,3,BJ,Ethics,915833,active,,bidirectional_csv,1.0,candidate,,,,,false,,,,,,
Political,ADVISED,Institution advised another,,forward,,1,JA,Political science,1069263,active,,roman_republic_csv,1.0,implemented,EVENT,E7_Activity,CLASS,,false,relationship_types_seed.cypher,,,,,
Political,ALLIED_VIA_MARRIAGE,Political alliance via marriage,,forward,ALLIED_WITH,3,JA,Political science,1069263,active,,bidirectional_csv,1.0,implemented,EVENT,E7_Activity,CLASS,,false,relationship_types_seed.cypher,,,,,
Political,ALLIED_WITH,Maintained formal/strategic alliance,,forward,RELATED_TO,2,JA,Political science,1069263,active,,bidirectional_csv,1.0,implemented,EVENT,E7_Activity,CLASS,,false,relationship_types_seed.cypher,,,,,
Political,APPLIES_TO_JURISDICTION,Law/office applies to territory,P1001,forward,,1,JA,Political science,1069263,active,,roman_republic_csv,1.0,implemented,STATE,E3_Condition_State,CLASS,applies to jurisdiction,false,relationship_types_seed.cypher,"the item (institution, law, public office, public register, etc) or statement belongs to or has power over or applies to the value (a territorial jurisdiction: a country, state, municipality, etc)",wikibase-item,of jurisdiction | belongs to jurisdiction | jurisdiction | country of jurisdiction | valid in jurisdiction | applies to territorial jurisdiction | applied to jurisdiction | applies to place | applies to area | applies to geographic place | applies to geographic area | applies to region | applicable jurisdiction | applicable geographic place | applicable place | applicable territorial jurisdiction | applicable location | applicable country | applicable area | jurisdiction linked | of place | of region | of location | Of country | of,,
Political,CAUSED_COLLAPSE_OF,Entity caused collapse of polity,P576,inverse,POLITICAL_CHANGE,2,JA,Political science,1069263,active,,bidirectional_csv,1.0,implemented,EVENT,E64_End_of_Existence,CLASS,"dissolved, abolished or demolished date",false,relationship_types_seed.cypher,"point in time at which the subject (organisation, building) ceased to exist; see ""date of official closure"" (P3999) for closing a facility, ""service retirement"" (P730) for retiring equipment, ""discontinued date"" (P2669) for stopping a product",time,"abolished | abolishment date | ceased date | ceased on | ceased publication | ceased to exist | cessation date | closed on | closure date | date disbanded | date disestablished | date dissolved | date of cessation | date of demolition | date of dissolution | date of termination | date repealed | defunct | defunct date | demise date | demolished | demolition date | destroyed in | disbanded | disbanded on | disestablished | dissolution date | dissolved | dissolved on date | dissolved or abolished | dissolved, abolished, or demolished | end date | ended | final issue | final year | folded | last issue | publication end date | publication terminal date | razed in | repealed date | terminal date | terminal issue | terminated on | termination date | time abolished | time dissolved | time of abolishment | time of dissolution | wound up on date | shutdown",,
Political,COLLAPSED,Political entity ceased to function,P576,forward,POLITICAL_CHANGE,2,JA,Political science,1069263,active,,bidirectional_csv,1.0,implemented,EVENT,E64_End_of_Existence,CLASS,"dissolved, abolished or demolished date",false,relationship_types_seed.cypher,"point in time at which the subject (organisation, building) ceased to exist; see ""date of official closure"" (P3999) for closing a facility, ""service retirement"" (P730) for retiring equipment, ""discontinued date"" (P2669) for stopping a product",time,"abolished | abolishment date | ceased date | ceased on | ceased publication | ceased to exist | cessation date | closed on | closure date | date disbanded | date disestablished | date dissolved | date of cessation | date of demolition | date of dissolution | date of termination | date repealed | defunct | defunct date | demise date | demolished | demolition date | destroyed in | disbanded | disbanded on | disestablished | dissolution date | dissolved | dissolved on date | dissolved or abolished | dissolved, abolished, or demolished | end date | ended | final issue | final year | folded | last issue | publication end date | publication terminal date | razed in | repealed date | terminal date | terminal issue | terminated on | termination date | time abolished | time dissolved | time of abolishment | time of dissolution | wound up on date | shutdown",,
Political,COMPETED_WITH,Political rivalry,,symmetric,,1,JA,Political science,1069263,active,,roman_republic_csv,1.0,implemented,EVENT,E7_Activity,CLASS,,false,relationship_types_seed.cypher,,,,,
Political,CONQUERED,Entity conquered territory/polity,,forward,CONTROLLED,2,JA,Political science,1069263,active,,bidirectional_csv,1.0,implemented,EVENT,E8_Acquisition,CLASS,,false,relationship_types_seed.cypher,,,,,
Political,CONQUERED_BY,Territory was conquered by entity,,inverse,CONTROLLED,2,JA,Political science,1069263,active,,bidirectional_csv,1.0,implemented,EVENT,E8_Acquisition,CLASS,,false,relationship_types_seed.cypher,,,,,
Political,CONTROLLED,Political entity controlled territory,P17,forward,POLITICAL_CONTROL,1,JA,Political science,1069263,active,,bidirectional_csv,1.0,implemented,EVENT,E7_Activity,CLASS,country,false,relationship_types_seed.cypher,sovereign state that this item is in (not to be used for human beings),wikibase-item,sovereign state | state | land | host country,,
Political,CONTROLLED_BY,Territory was controlled by entity,P17,inverse,POLITICAL_CONTROL,1,JA,Political science,1069263,active,,bidirectional_csv,1.0,implemented,EVENT,E7_Activity,CLASS,country,false,relationship_types_seed.cypher,sovereign state that this item is in (not to be used for human beings),wikibase-item,sovereign state | state | land | host country,,
Political,DECLARED_FOR,Publicly declared support for,,forward,RELATED_TO,2,JA,Political science,1069263,active,,bidirectional_csv,1.0,implemented,EVENT,E7_Activity,CLASS,,false,relationship_types_seed.cypher,,,,,
Political,DECLARED_FOR_BY,Received declaration of support from,,inverse,RELATED_TO,2,JA,Political science,1069263,active,,bidirectional_csv,1.0,implemented,EVENT,E7_Activity,CLASS,,false,relationship_types_seed.cypher,,,,,
Political,DEPOSED,Removed from power,,forward,,1,JA,Political science,1069263,active,,roman_republic_csv,1.0,implemented,EVENT,E86_Leaving,CLASS,,false,relationship_types_seed.cypher,,,,,
Political,DESIGNATED_HEIR_OF,Person was designated as heir,,forward,POLITICAL_CHANGE,3,JA,Political science,1069263,active,,bidirectional_csv,1.0,implemented,EVENT,E13_Attribute_Assignment,CLASS,,false,relationship_types_seed.cypher,,,,,
Political,ENDED_EXISTENCE_OF,Event ended existence of entity,P582,inverse,POLITICAL_STATUS,2,JA,Political science,1069263,active,,bidirectional_csv,1.0,candidate,,,,end time,false,,moment when an entity ceases to exist and a statement stops being entirely valid or no longer be true,time,abolished | cease date | cease operation | cease time | closed | completed in | discontinued | dissolved | divorced | end date | enddate | ending | ends | endtime | fall date | left office | stop time | till | to | until | ineffective | ineffectivity | invalid | invalidity | concluded on | concluded | concluded date | concluded time | conclusion on,,
Political,GAINED_SOVEREIGNTY_OVER,Gained political sovereignty over entity,,inverse,,1,JA,Political science,1069263,active,,extraction_appendix,1.0,implemented,EVENT,E7_Activity,CLASS,,false,relationship_types_seed.cypher,,,,,
Political,GOVERNED,Person governed a place,,forward,,1,JA,Political science,1069263,active,,roman_republic_csv,1.0,implemented,EVENT,E7_Activity,CLASS,,false,relationship_types_seed.cypher,,,,,
Political,HAS_TRIBUTARY,Empire had tributary polity,,inverse,CONTROLLED,3,JA,Political science,1069263,active,,bidirectional_csv,1.0,implemented,EVENT,E7_Activity,CLASS,,false,relationship_types_seed.cypher,,,,,
Political,HEIR_TO,Person's heir was designated,,inverse,POLITICAL_CHANGE,3,JA,Political science,1069263,active,,bidirectional_csv,1.0,implemented,EVENT,E13_Attribute_Assignment,CLASS,,false,relationship_types_seed.cypher,,,,,
Political,LOST_SOVEREIGNTY,Lost political independence/sovereignty,,forward,,1,JA,Political science,1069263,active,,extraction_appendix,1.0,implemented,EVENT,E7_Activity,CLASS,,false,relationship_types_seed.cypher,,,,,
Political,MANIPULATED,Manipulated entity/person,,forward,INFLUENCED,3,JA,Political science,1069263,active,,bidirectional_csv,1.0,implemented,EVENT,E7_Activity,CLASS,,false,relationship_types_seed.cypher,,,,,
Political,MANIPULATED_BY,Was manipulated by,,inverse,INFLUENCED,3,JA,Political science,1069263,active,,bidirectional_csv,1.0,implemented,EVENT,E7_Activity,CLASS,,false,relationship_types_seed.cypher,,,,,
Political,MARRIAGE_ALLIANCE_WITH,Marriage alliance partner,,inverse,ALLIED_WITH,3,JA,Political science,1069263,active,,bidirectional_csv,1.0,implemented,EVENT,E7_Activity,CLASS,,false,relationship_types_seed.cypher,,,,,
Political,OPPOSED,Person/group opposed another,,forward,,1,JA,Political science,1069263,active,,roman_republic_csv,1.0,implemented,EVENT,E7_Activity,CLASS,,false,relationship_types_seed.cypher,,,,,
Political,OUTLAWED,Declared person an outlaw/enemy,,forward,LEGAL_ACTION,3,JA,Political science,1069263,active,,bidirectional_csv,1.0,implemented,EVENT,E13_Attribute_Assignment,CLASS,,false,relationship_types_seed.cypher,,,,,
Political,OUTLAWED_BY,Was outlawed by authority,,inverse,LEGAL_ACTION,3,JA,Political science,1069263,active,,bidirectional_csv,1.0,implemented,EVENT,E13_Attribute_Assignment,CLASS,,false,relationship_types_seed.cypher,,,,,
Political,POLITICAL_CHANGE,Generic political change,,unidirectional,,1,JA,Political science,1069263,active,,bidirectional_csv,1.0,implemented,EVENT,E5_Event,CLASS,,false,relationship_types_seed.cypher,,,,,
Political,POLITICAL_CONTROL,Generic political control,,unidirectional,,1,JA,Political science,1069263,active,,bidirectional_csv,1.0,implemented,STATE,E3_Condition_State,CLASS,,false,relationship_types_seed.cypher,,,,,
Political,POLITICAL_STATUS,Generic political status,,unidirectional,,1,JA,Political science,1069263,active,,bidirectional_csv,1.0,implemented,PROPERTY,P2_has_type,PROPERTY,,false,relationship_types_seed.cypher,,,,,
Political,PROSCRIBED,Officially proscribed (Roman proscription),,forward,LEGAL_ACTION,3,JA,Political science,1069263,active,,bidirectional_csv,1.0,implemented,EVENT,E13_Attribute_Assignment,CLASS,,false,relationship_types_seed.cypher,,,,,
Political,PROSCRIPTION_OF,Subject of proscription,,inverse,LEGAL_ACTION,3,JA,Political science,1069263,active,,bidirectional_csv,1.0,candidate,,,,,false,,,,,,
Political,SUBJUGATED,Conquered/subdued and incorporated into empire,,forward,,1,JA,Political science,1069263,active,,extraction_appendix,1.0,candidate,,,,,false,,,,,,
Political,SUBJUGATED_BY,Was conquered/subdued and incorporated,,inverse,,1,JA,Political science,1069263,active,,extraction_appendix,1.0,candidate,,,,,false,,,,,,
Political,SUCCEEDED_BY,Person was succeeded by successor,P1366,inverse,POLITICAL_CHANGE,3,JA,Political science,1069263,active,,bidirectional_csv,1.0,candidate,,,,replaced by,false,manual_curated_2026-02-13,"other person or item which continues the item by replacing it in its role. Use P156 (""followed by"") if the item is not replaced nor identical, but adds to the series (e.g. books in a series).",wikibase-item,heir | next job holder | successor | succeeded by | superseded by | continued by | mediatised to | becomes | replaced with | split into | territory split into,,
Political,SUCCESSOR_OF,Successor succeeded person,P1365,forward,POLITICAL_CHANGE,3,JA,Political science,1069263,active,,bidirectional_csv,1.0,candidate,,,,replaces,false,manual_curated_2026-02-13,"person, state or item replaced. Use ""structure replaces"" (P1398) for structures. Use ""follows"" (P155) if the previous item was not replaced or predecessor and successor are identical",wikibase-item,forefather | previous job holder | preceded by | succeeds | supersedes | continues from | continues | deprecates | replaced | absorbed | absorbs,,
Political,SURVIVED_UNTIL,Entity survived until event/date,P582,forward,POLITICAL_STATUS,2,JA,Political science,1069263,active,,bidirectional_csv,1.0,candidate,,,,end time,false,,moment when an entity ceases to exist and a statement stops being entirely valid or no longer be true,time,abolished | cease date | cease operation | cease time | closed | completed in | discontinued | dissolved | divorced | end date | enddate | ending | ends | endtime | fall date | left office | stop time | till | to | until | ineffective | ineffectivity | invalid | invalidity | concluded on | concluded | concluded date | concluded time | conclusion on,,
Political,TRIBUTARY_OF,Polity paid tribute to empire,,forward,CONTROLLED,3,JA,Political science,1069263,active,,bidirectional_csv,1.0,candidate,,,,,false,,,,,,
Political,VETOED,Person blocked another's action,,forward,,1,JA,Political science,1069263,active,,roman_republic_csv,1.0,candidate,,,,,false,,,,,,
Position,APPOINTED_TO,Was appointed to position,P39,forward,POSITION_HELD,2,JF,Public officers,1082238,active,,bidirectional_csv,1.0,candidate,,,,position held,false,manual_curated_2026-02-13,subject currently or formerly holds the object position or public office,wikibase-item,political office held | political seat | public office | office held | position occupied | holds position | function | held position | job,,
Position,COLLEAGUE_WITH,Shared office contemporaneously,,symmetric,RELATED_TO,2,JF,Public officers,1082238,active,,bidirectional_csv,1.0,candidate,,,,,false,,,,,,
Position,COMMANDED,Commanded forces,,forward,POSITION_HELD,2,JF,Public officers,1082238,active,,bidirectional_csv,1.0,candidate,,,,,false,,,,,,
Position,OFFICE_HELD_BY,Office was held by person,P39,inverse,,1,JF,Public officers,1082238,active,,bidirectional_csv,1.0,candidate,,,,position held,false,,subject currently or formerly holds the object position or public office,wikibase-item,political office held | political seat | public office | office held | position occupied | holds position | function | held position | job,,
Position,POSITION_HELD,Person held a position or office,P39,forward,,1,JF,Public officers,1082238,active,,bidirectional_csv,1.0,candidate,,,,position held,false,,subject currently or formerly holds the object position or public office,wikibase-item,political office held | political seat | public office | office held | position occupied | holds position | function | held position | job,,
Position,RESIGNATION_OF,Resignation from office by person,,inverse,POSITION_HELD,3,JF,Public officers,1082238,active,,bidirectional_csv,1.0,candidate,,,,,false,,,,,,
Position,RESIGNED_FROM,Voluntarily resigned from office,,forward,POSITION_HELD,3,JF,Public officers,1082238,active,,bidirectional_csv,1.0,candidate,,,,,false,,,,,,
Position,SERVED_AS,Served in role as,,forward,POSITION_HELD,2,JF,Public officers,1082238,active,,bidirectional_csv,1.0,candidate,,,,,false,,,,,,
Production,MADE_USING_TECHNIQUE,Type made using technique,P2079,forward,,1,T,Technology,1145002,active,Manufacturing technique,discovery_schema,1.0,candidate,,,,fabrication method,false,,"method, process or technique used to grow, cook, weave, build, assemble, manufacture the item",wikibase-item,fabrication process | manufacturing process | production process | manufacturing method | production method | made by | assembly method | technique used | by method | method used | process used | technology used | by means | creation method | method of fabrication | method of assembly | assembly process | produced by | produced using | method of preparation | preparation method | method of cooking | cooking method | obtained by | building technique | result of process | created by | construction method | construction technique,,
Production,MANUFACTURED_BY,Type manufactured by organization,P176,forward,,1,T,Technology,1145002,active,Manufacturing organization,discovery_schema,1.0,candidate,,,,manufacturer,false,,(main or final) manufacturer or producer of this product,wikibase-item,manufactured by | maker | built by | builder | made by | product of | provider | provided by | assembler | assembled by | producer | mfr | produced by | brewer | brewed by,,
Production,MANUFACTURED_IN,Type manufactured in location,P1071,forward,,1,T,Technology,1145002,active,Manufacturing location,discovery_schema,1.0,candidate,,,,location of creation,false,,"place where the item was conceived or made; where applicable, location of final assembly",wikibase-item,assembly location | built at | built in | composed at | created at | creation location | creation place | locality of creation | location created | location of creation | location of final assembly | location of origin | location of production | made in | manufactured in | manufacturing location | mint | minted at | photographed at | place built | place made | place of creation | place of manufacture | place of origin | place of production | production location | production place | written at | region of creation | creation region | location of invention | place of invention | invented in | created in | photographed in | recorded in | recorded at,,
Production,REQUIRES_MATERIAL,Type requires material for production,,forward,,1,T,Technology,1145002,active,Required material,discovery_schema,1.0,candidate,,,,,false,,,,,,
Production,REQUIRES_SKILL,Type requires skill to make,,forward,,1,T,Technology,1145002,active,Required skill,discovery_schema,1.0,candidate,,,,,false,,,,,,
Production,TYPICALLY_MADE_OF,Material type is typically made from,P186,forward,,1,T,Technology,1145002,active,Typical material composition,discovery_schema,1.0,candidate,,,,made from material,false,,material the subject or the object is made of or derived from (do not confuse with P10672 which is used for processes),wikibase-item,medium | made from | constructed from | constructed out of | construction material | media | built from | built out of | manufactured from | manufactured out of | crafted from | crafted out of | formed from | formed out of | made of | ore | source material | raw material | feedstock | reactant | ingredient | ingredients | made in | be made in | material used | made of material,,
Reasoning,I1_INFERRED_FROM,Knowledge inferred from evidence,,forward,,1,,Reasoning,,active,CRMinf property - links evidence to inference,crminf_alignment,1.0,candidate,,,,,true,crminf_alignment,,,,,
Reasoning,I2_BELIEVED_TO_HOLD,Belief about a fact,,forward,,1,,Reasoning,,active,CRMinf property - links inference/belief to conclusion,crminf_alignment,1.0,candidate,,,,,true,crminf_alignment,,,,,
Reasoning,I3_HAS_NOTE,Has note or explanation,,forward,,1,,Reasoning,,active,CRMinf property - notes about inference,crminf_alignment,1.0,candidate,,,,,true,crminf_alignment,,,,,
Reasoning,I4_HAS_UNCERTAINTY,Has uncertainty quantification,,forward,,1,,Reasoning,,active,CRMinf property - uncertainty level,crminf_alignment,1.0,candidate,,,,,true,crminf_alignment,,,,,
Reasoning,I7_HAS_OBJECT,Old belief being revised,,forward,,1,,Reasoning,,active,CRMinf property - belief revision object,crminf_alignment,1.0,candidate,,,,,true,crminf_alignment,,,,,
Reasoning,I8_HAS_RESULT,New/revised belief,,forward,,1,,Reasoning,,active,CRMinf property - belief revision result,crminf_alignment,1.0,candidate,,,,,true,crminf_alignment,,,,,
Relations,ALLY_OF,Was ally of,,forward,RELATED_TO,2,HM,Social relations,1122778,active,,bidirectional_csv,1.0,candidate,,,,,false,,,,,,
Relations,ALLY_OF_BY,Had ally,,inverse,RELATED_TO,2,HM,Social relations,1122778,active,,bidirectional_csv,1.0,candidate,,,,,false,,,,,,
Relations,ENEMY_OF,Was enemy of,,forward,RELATED_TO,2,HM,Social relations,1122778,active,,bidirectional_csv,1.0,candidate,,,,,false,,,,,,
Relations,ENEMY_OF_BY,Had enemy,,inverse,RELATED_TO,2,HM,Social relations,1122778,active,,bidirectional_csv,1.0,candidate,,,,,false,,,,,,
Relations,INFLUENCED,Influenced entity/person,,forward,RELATED_TO,2,HM,Social relations,1122778,active,,bidirectional_csv,1.0,candidate,,,,,false,,,,,,
Relations,INFLUENCED_BY,Was influenced by,,inverse,RELATED_TO,2,HM,Social relations,1122778,active,,bidirectional_csv,1.0,candidate,,,,,false,,,,,,
Relations,RELATED_TO,Generic social/political relation,,unidirectional,,1,HM,Social relations,1122778,active,,bidirectional_csv,1.0,candidate,,,,,false,,,,,,
Religious,CONVERTED_BY,Religion/agent converted person,P140,inverse,,1,BL,Religion,1093763,active,,bidirectional_csv,1.0,candidate,,,,religion or worldview,false,,"religion of a person, organization or religious building, or associated with this subject",wikibase-item,religious affiliation | faith | life stance | denomination | follower of religion | follows religion | has religion | religion or world view | pantheon | belief system | religion | worldview | believes | devotee of,,
Religious,CONVERTED_TO,Person converted to religion,P140,forward,,1,BL,Religion,1093763,active,,bidirectional_csv,1.0,candidate,,,,religion or worldview,false,,"religion of a person, organization or religious building, or associated with this subject",wikibase-item,religious affiliation | faith | life stance | denomination | follower of religion | follows religion | has religion | religion or world view | pantheon | belief system | religion | worldview | believes | devotee of,,
Religious,DOMAIN_DEITY,Domain has this deity,,inverse,,1,BL,Religion,1093763,active,,bidirectional_csv,1.0,candidate,,,,,false,,,,,,
Religious,GOD_OF,Deity is god of domain,,forward,,1,BL,Religion,1093763,active,,bidirectional_csv,1.0,candidate,,,,,false,,,,,,
Religious,HAS_PATRON_DEITY,Group has patron/tutelary deity,,inverse,,1,BL,Religion,1093763,active,,bidirectional_csv,1.0,candidate,,,,,false,,,,,,
Religious,PATRON_DEITY_OF,Deity is patron/tutelary god of group,,forward,,1,BL,Religion,1093763,active,,bidirectional_csv,1.0,candidate,,,,,false,,,,,,
Social,CLIENT_OF,Client to patron,,inverse,,1,HM,Social structure,1123372,active,,roman_republic_csv,1.0,candidate,,,,,false,,,,,,
Social,FREED_BY,Manumission,,inverse,,1,HM,Social structure,1123372,active,,roman_republic_csv,1.0,candidate,,,,,false,,,,,,
Social,OWNED,Ownership of slaves,,forward,,1,HM,Social structure,1123372,active,,roman_republic_csv,1.0,candidate,,,,,false,,,,,,
Social,PATRON_OF,Patron-client relationship,,forward,,1,HM,Social structure,1123372,active,,roman_republic_csv,1.0,candidate,,,,,false,,,,,,
Social,WEARS,Person wears clothing or garment,,forward,,1,HM,Social structure,1123372,active,Wearing clothing,discovery_schema,1.0,candidate,,,,,false,,,,,,
Social,WORN_BY,Garment is worn by person,,inverse,,1,HM,Social structure,1123372,active,Inverse of WEARS,discovery_schema,1.0,candidate,,,,,false,,,,,,
Temporal,CONTAINS_EVENT,Period contains event,,inverse,,1,QB,Time,1151043,active,Inverse of DURING,temporal_corrections,1.0,candidate,,,,,false,,,,,,
Temporal,CONTAINS_PERIOD,Period contains sub-period,P527,inverse,,2,QB,Time,1151043,active,Use this instead of HAS_PART for temporal period containment,temporal_corrections,1.0,candidate,,,,has part(s),false,,"part of this subject; inverse property of ""part of"" (P361). See also ""has parts of the class"" (P2670).",wikibase-item,formed from | formed out of | assembled from | assembled out of | created from | created out of | amalgamation of | set of | consists of | holonym of | parts | comprised of | includes part | has as part | has component | have part | composed of | has ingredient | has ingredients | ingredients | contain | contains | has member | has branch | divided by | incorporates | had part | has parts | has part | has part or parts | made up of | includes,,
Temporal,DURING,Event occurred during period,,forward,,1,QB,Time,1151043,active,For events within time periods,temporal_corrections,1.0,candidate,,,,,false,,,,,,
Temporal,OVERLAPS_WITH,Periods overlap temporally,,symmetric,,1,QB,Time,1151043,active,For temporal overlap between periods,temporal_corrections,1.0,candidate,,,,,false,,,,,,
Temporal,SUB_PERIOD_OF,Smaller period within larger period,P361,forward,,2,QB,Time,1151043,active,Use this instead of PART_OF for temporal period containment,temporal_corrections,1.0,candidate,,,,part of,false,,"object of which the subject is a part (if this subject is already part of object A which is a part of object B, then please only make the subject part of object A), inverse property of ""has part"" (P527, see also ""has parts of the class"" (P2670))",wikibase-item,meronym of | section of | system of | subsystem of | subassembly of | contained within | assembly of | part of-property | component of | in | within | is part of | subgroup of | collateral branch of | branch of | element of | chain | contained in | of,,
Temporal,WITHIN_TIMESPAN,Entity exists within timespan,,forward,,1,QB,Time,1151043,active,For entities with defined temporal bounds,temporal_corrections,1.0,candidate,,,,,false,,,,,,
Trade,EXPORTED_TO,Exported goods to,,forward,,1,HF,Commerce,869279,active,,bidirectional_csv,1.0,candidate,,,,,false,,,,,,
Trade,IMPORTED_FROM,Imported goods from,,forward,,1,HF,Commerce,869279,active,,bidirectional_csv,1.0,candidate,,,,,false,,,,,,
Trade,MAJOR_TRADING_PARTNER,Country/region with significant bilateral trade,,symmetric,,1,HF,Commerce,869279,active,,bidirectional_csv,1.0,candidate,,,,,false,,,,,,
Typological,ALTERNATIVE_TO,Alternative/equivalent to another type,,symmetric,,1,GN,Culture,885059,active,Equivalent alternatives,discovery_schema,1.0,candidate,,,,,false,,,,,,
Typological,HAS_VARIANT,Has variant or subtype,,inverse,,1,GN,Culture,885059,active,Inverse of VARIANT_OF,discovery_schema,1.0,candidate,,,,,false,,,,,,
Typological,VARIANT_OF,Is variant or subtype of,,forward,,1,GN,Culture,885059,active,Subtype relationship for objects/materials,discovery_schema,1.0,candidate,,,,,false,,,,,,
