qid,has_lcc,has_lcsh,has_fast,has_dewey,has_worldcat_entities,has_oclc,has_worldcat_any,has_trismegistos_geo,has_trismegistos_text,has_trismegistos_author,has_trismegistos_god,has_trismegistos_any
Q24662205,false,false,false,false,false,false,false,false,false,false,false,false
Q24662676,false,false,false,false,false,false,false,false,false,false,false,false
Q24663576,false,false,false,false,false,false,false,false,false,false,false,false
Q24664221,false,false,false,false,false,false,false,false,false,false,false,false
Q24664768,false,false,false,false,false,false,false,false,false,false,false,false
Q24665470,false,false,false,false,false,false,false,false,false,false,false,false
Q24665615,false,false,false,false,false,false,false,false,false,false,false,false
Q24666015,false,false,false,false,false,false,false,false,false,false,false,false
Q24670965,false,false,false,false,false,false,false,false,false,false,false,false
Q24671564,false,false,false,false,false,false,false,false,false,false,false,false
Q24671582,false,false,false,false,false,false,false,false,false,false,false,false
Q24673978,false,false,false,false,false,false,false,false,false,false,false,false
Q24695673,false,false,false,false,false,false,false,false,false,false,false,false
Q24706,false,false,false,false,false,false,false,false,false,false,false,false
Q2470929,false,false,false,false,false,false,false,false,false,false,false,false
Q2471,false,true,true,false,true,false,true,false,false,false,false,false
Q2471029,false,false,false,false,false,false,false,false,false,false,false,false
Q2478944,false,false,false,false,false,false,false,false,false,false,false,false
Q2481980,false,false,false,false,false,false,false,false,false,false,false,false
Q2484819,false,false,false,false,false,false,false,false,false,false,false,false
Q24881212,false,true,false,false,false,false,false,false,false,false,false,false
Q24896577,false,false,false,false,false,false,false,false,false,false,false,false
Q24924372,false,false,false,false,false,false,false,true,false,false,false,true
Q24942616,false,false,false,false,false,false,false,false,false,false,false,false
Q2495811,false,false,false,false,false,false,false,false,false,false,false,false
Q249707,false,true,false,false,false,false,false,false,false,false,false,false
Q24992841,false,false,false,false,false,false,false,false,false,false,false,false
Q24992945,false,false,false,false,false,false,false,false,false,false,false,false
Q25006412,false,false,false,false,false,false,false,false,false,false,false,false
Q25014427,false,false,false,false,false,false,false,false,false,false,false,false
Q25017110,false,false,true,false,false,false,false,false,false,false,false,false
Q25023104,false,false,false,false,false,false,false,false,false,false,false,false
Q25053241,false,false,false,false,false,false,false,false,false,false,false,false
Q25069696,false,false,false,false,false,false,false,false,false,false,false,false
Q25069934,false,false,false,false,false,false,false,false,false,false,false,false
Q25081740,false,true,false,false,false,false,false,false,false,false,false,false
Q25113900,false,false,false,false,false,false,false,false,false,false,false,false
Q25117213,false,false,false,false,false,false,false,false,false,false,false,false
Q25118407,false,false,false,false,false,false,false,false,false,false,false,false
Q25118772,false,false,false,false,false,false,false,false,false,false,false,false
Q25125469,false,false,false,false,false,false,false,false,false,false,false,false
Q25154766,false,false,false,false,false,false,false,false,false,false,false,false
Q25162005,false,false,false,false,true,false,true,false,false,false,false,false
Q25162028,false,false,false,false,true,false,true,false,false,false,false,false
Q25162031,false,false,false,false,true,false,true,false,false,false,false,false
Q25162122,false,true,true,false,true,false,true,false,false,false,false,false
Q25162141,false,false,false,false,false,false,false,false,false,false,false,false
Q25166682,false,false,false,false,false,false,false,false,false,false,false,false
Q2520681,false,false,false,false,true,false,true,false,false,false,false,false
Q2520687,false,false,false,false,true,false,true,false,false,false,false,false
Q252582,false,false,false,false,false,false,false,false,false,false,false,false
Q252672,false,false,false,false,false,false,false,false,false,false,false,false
Q25286929,false,false,false,false,false,false,false,false,false,false,false,false
Q2532058,false,false,false,false,false,false,false,false,false,false,false,false
Q2532160,false,false,false,false,false,false,false,false,false,false,false,false
Q2538511,false,false,false,false,false,false,false,false,false,false,false,false
Q25413844,false,false,false,false,true,false,true,false,false,false,false,false
Q25425514,false,false,false,false,false,false,false,false,false,false,false,false
Q2547171,false,false,false,false,false,false,false,false,false,false,false,false
Q2552044,false,false,false,false,false,false,false,false,false,false,false,false
Q25536037,false,false,false,false,false,false,false,false,false,false,false,false
Q25546,false,true,false,true,false,false,false,false,false,false,false,false
Q2555453,false,false,false,false,false,false,false,false,false,false,false,false
Q2556208,false,false,false,false,false,false,false,false,false,false,false,false
Q2561767,false,false,false,false,false,false,false,false,false,false,false,false
Q2570025,false,true,false,false,true,false,true,false,false,false,false,false
Q2572224,false,true,false,false,false,false,false,false,false,false,false,false
Q257555,false,false,false,false,true,false,true,false,false,false,false,false
Q257785,false,false,false,false,true,false,true,false,false,false,false,false
Q2585161,false,false,false,false,false,false,false,true,false,false,false,true
Q2588837,false,false,false,false,false,false,false,false,false,false,false,false
Q259376,false,false,false,false,false,false,false,false,false,false,false,false
Q259466,false,false,false,false,false,false,false,false,false,false,false,false
Q2606004,false,false,false,false,false,false,false,false,false,false,false,false
Q2607619,false,false,false,false,false,false,false,false,false,false,false,false
Q261085,false,false,false,false,false,false,false,false,false,false,false,false
Q26134,false,true,true,false,false,false,false,false,false,false,false,false
Q261399,false,true,false,false,false,false,false,false,false,false,false,false
Q2614824,false,false,false,false,false,false,false,false,false,false,false,false
Q2614828,false,false,false,false,false,false,false,true,false,false,false,true
Q2620226,false,false,false,false,false,false,false,false,false,false,false,false
Q26224686,false,false,false,false,false,false,false,false,false,false,false,false
Q262579,false,true,false,false,true,false,true,false,false,false,false,false
Q262979,false,false,false,false,false,false,false,false,false,false,false,false
Q2634,false,true,true,true,true,false,true,false,false,false,false,false
Q2634096,false,false,false,false,true,false,true,false,false,false,false,false
Q263941,false,false,false,false,false,false,false,false,false,false,false,false
Q2640585,false,false,false,false,false,false,false,false,false,false,false,false
Q264180,false,false,false,false,false,false,false,false,false,false,false,false
Q265,false,true,true,true,true,false,true,false,false,false,false,false
Q2656,false,true,true,true,true,false,true,false,false,false,false,false
Q2660769,false,false,false,false,false,false,false,false,false,false,false,false
Q266558,false,false,false,false,false,false,false,false,false,false,false,false
Q266648,false,true,false,false,false,false,false,false,false,false,false,false
Q2666727,false,true,false,false,false,false,false,false,false,false,false,false
Q2674278,false,false,false,false,false,false,false,false,false,false,false,false
Q26762707,false,false,false,false,false,false,false,false,false,false,false,false
Q26764006,false,true,false,false,false,false,false,false,false,false,false,false
Q26766887,false,false,false,false,false,false,false,false,false,false,false,false
Q26766957,false,false,false,false,false,false,false,false,false,false,false,false
Q26768819,false,false,false,false,false,false,false,false,false,false,false,false
Q2683,false,true,true,true,false,false,false,true,false,false,false,true
Q26839571,false,false,false,false,false,false,false,false,false,false,false,false
Q26840130,false,false,false,false,false,false,false,false,false,false,false,false
Q26840469,false,false,false,false,false,false,false,false,false,false,false,false
Q26840669,false,false,false,false,false,false,false,false,false,false,false,false
Q26845891,false,false,false,false,false,false,false,false,false,false,false,false
Q26846809,false,false,false,false,false,false,false,false,false,false,false,false
Q26849,false,true,false,false,false,false,false,false,false,false,false,false
Q26849827,false,false,false,false,false,false,false,false,false,false,false,false
Q2690025,false,false,false,false,false,false,false,false,false,false,false,false
Q26915,false,true,false,false,false,false,false,false,false,false,false,false
Q26919326,false,true,false,false,false,false,false,false,false,false,false,false
Q269401,false,false,false,false,true,false,true,false,false,false,false,false
Q2694994,false,false,false,false,false,false,false,false,false,false,false,false
Q27,false,true,true,true,true,false,true,false,false,false,false,false
Q270041,false,true,true,false,false,false,false,false,false,false,false,false
Q2704,false,true,true,false,true,false,true,false,false,false,false,false
Q27062,false,false,false,false,false,false,false,false,false,false,false,false
Q2707725,false,false,false,false,false,false,false,false,false,false,false,false
Q2708960,false,false,false,false,false,false,false,false,false,false,false,false
Q27092,false,true,true,false,false,false,false,false,false,false,false,false
Q271085,false,true,false,false,true,false,true,false,false,false,false,false
Q27121667,false,false,false,false,false,false,false,false,false,false,false,false
Q27125240,false,false,false,false,false,false,false,false,false,false,false,false
Q27125461,false,false,false,false,false,false,false,false,false,false,false,false
Q27125481,false,false,false,false,false,false,false,false,false,false,false,false
Q2714769,false,false,false,false,false,false,false,false,false,false,false,false
Q27155,false,true,false,false,false,false,false,false,false,false,false,false
Q271925,false,true,false,false,true,false,true,false,false,false,false,false
Q272347,false,false,false,false,false,false,false,true,false,false,false,true
Q27242,false,false,false,true,false,false,false,true,false,false,false,true
Q272680,false,true,false,false,true,false,true,true,false,false,false,true
Q272699,false,false,false,false,false,false,false,false,false,false,false,false
Q272777,false,false,false,false,false,false,false,false,false,false,false,false
Q272968,false,true,true,false,true,false,true,false,false,false,false,false
Q273021,false,false,false,false,false,false,false,false,false,false,false,false
Q273120,false,false,false,true,false,false,false,false,false,false,false,false
Q273297,false,false,false,false,false,false,false,false,false,false,false,false
Q273413,false,true,false,false,false,false,false,false,false,false,false,false
Q273522,false,true,false,false,true,false,true,false,false,false,false,false
Q27356,false,true,false,false,false,false,false,true,false,false,false,true
Q27381,false,true,false,false,true,false,true,false,false,false,false,false
Q273886,false,false,false,false,false,false,false,false,false,false,false,false
Q2739446,false,false,false,false,false,false,false,false,false,false,false,false
Q274118,false,true,false,true,true,false,true,false,false,false,false,false
Q2746482,false,false,false,false,false,false,false,false,false,false,false,false
Q274774,false,true,false,false,false,false,false,false,false,false,false,false
Q27489208,false,false,false,false,false,false,false,false,false,false,false,false
Q2749,false,true,true,true,true,false,true,false,false,false,false,false
Q27509,false,true,false,true,true,false,true,false,false,false,false,false
Q275438,false,true,false,false,true,false,true,false,false,false,false,false
Q277399,false,false,false,false,false,false,false,false,false,false,false,false
Q277643,false,true,true,false,true,false,true,false,false,false,false,false
Q279,false,true,true,true,true,false,true,false,false,false,false,false
Q279000,false,true,false,false,true,false,true,false,false,false,false,false
Q279048,false,false,false,false,false,false,false,false,false,false,false,false
Q279191,false,false,false,false,false,false,false,true,false,false,false,true
Q2793100,false,false,false,false,true,false,true,false,false,false,false,false
Q2800095,false,false,false,false,false,false,false,false,false,false,false,false
Q281345,false,false,false,false,false,false,false,false,false,false,false,false
Q28151514,false,true,true,false,false,false,false,false,false,false,false,false
Q281748,false,false,false,false,false,false,false,false,false,false,false,false
Q282654,false,false,false,false,false,false,false,false,false,false,false,false
Q2827860,false,false,false,false,false,false,false,true,false,false,false,true
Q2827911,false,false,false,false,false,false,false,false,false,false,false,false
Q2831532,false,false,false,false,false,false,false,false,false,false,false,false
Q283368,false,true,true,false,true,false,true,false,false,false,false,false
Q283477,false,false,false,false,false,false,false,false,false,false,false,false
Q283650,false,true,false,false,false,false,false,true,false,false,false,true
Q284009,false,true,false,false,false,false,false,true,false,false,false,true
Q28420030,false,false,false,false,false,false,false,false,false,false,false,false
Q2844395,false,false,false,false,false,false,false,false,false,false,false,false
Q2844406,false,false,false,false,false,false,false,false,false,false,false,false
Q2844407,false,false,false,false,false,false,false,false,false,false,false,false
Q284753,false,false,false,false,false,false,false,false,false,false,false,false
Q284787,false,false,false,true,false,false,false,false,false,false,false,false
Q28482533,false,false,false,false,false,false,false,false,false,false,false,false
Q285,false,true,true,false,true,false,true,false,false,false,false,false
Q2855712,false,false,false,false,false,false,false,false,false,false,false,false
Q2857905,false,false,false,false,false,false,false,true,false,false,false,true
Q28587,false,true,false,false,true,false,true,false,false,false,false,false
Q285879,false,true,true,false,true,false,true,true,false,false,false,true
Q2860778,false,false,false,false,false,false,false,true,false,false,false,true
Q2864069,false,false,false,false,false,false,false,false,false,false,false,false
Q287375,false,true,false,false,false,false,false,false,false,false,false,false
Q2874612,false,false,false,false,false,false,false,false,false,false,false,false
Q287705,false,true,false,false,false,false,false,true,false,false,false,true
Q287731,false,false,false,false,false,false,false,true,false,false,false,true
Q288,false,true,true,true,true,false,true,false,false,false,false,false
Q2880568,false,false,false,false,false,false,false,false,false,false,false,false
Q2881532,false,false,false,false,false,false,false,false,false,false,false,false
Q2883627,false,true,false,false,false,false,false,false,false,false,false,false
Q288536,false,true,false,false,false,false,false,true,false,false,false,true
Q2888686,false,false,false,false,false,false,false,false,false,false,false,false
Q2889094,false,false,false,false,false,false,false,false,false,false,false,false
Q2889205,false,false,false,false,false,false,false,false,false,false,false,false
Q2889548,false,false,false,false,true,false,true,false,false,false,false,false
Q2890836,false,false,false,false,false,false,false,false,false,false,false,false
Q2895304,false,true,false,false,true,false,true,false,false,false,false,false
Q2898847,false,true,false,false,false,false,false,false,false,false,false,false
Q29,false,true,true,true,true,false,true,true,false,false,false,true
Q290097,false,false,false,false,false,false,false,false,false,false,false,false
Q29019,false,true,true,false,true,false,true,true,false,false,false,true
Q291012,false,true,false,false,false,false,false,false,false,false,false,false
Q291013,false,false,false,false,false,false,false,false,false,false,false,false
Q2914373,false,false,false,false,false,false,false,false,false,false,false,false
Q2916430,false,false,false,false,false,false,false,false,false,false,false,false
Q2916534,false,false,false,false,true,false,true,false,false,false,false,false
Q2926314,false,true,false,false,true,false,true,false,false,false,false,false
Q292927,false,false,false,false,true,false,true,false,false,false,false,false
Q29297050,false,false,false,false,false,false,false,false,false,false,false,false
Q29297151,false,false,false,false,false,false,false,false,false,false,false,false
Q29303,false,true,true,false,true,false,true,true,false,false,false,true
Q2940578,false,false,false,false,false,false,false,false,false,false,false,false
Q2946722,false,false,false,false,false,false,false,false,false,false,false,false
Q2948,false,true,false,false,true,false,true,false,false,false,false,false
Q2966,false,true,true,true,true,false,true,false,false,false,false,false
Q2967757,false,false,false,false,false,false,false,true,false,false,false,true
Q2975318,false,false,false,false,false,false,false,false,false,false,false,false
Q2978,false,true,false,true,true,false,true,false,false,false,false,false
Q2984231,false,true,false,false,true,false,true,false,false,false,false,false
Q29886465,false,false,false,false,false,false,false,false,false,false,false,false
Q29888,false,true,false,false,false,false,false,false,false,false,false,false
Q2993461,false,false,false,false,false,false,false,false,false,false,false,false
Q29962,false,true,true,false,true,false,true,true,false,false,false,true
Q30,false,true,true,true,true,false,true,false,false,false,false,false
Q30021924,false,false,false,false,false,false,false,false,false,false,false,false
Q30021997,false,false,false,false,false,false,false,false,false,false,false,false
Q30022057,false,false,false,false,false,false,false,false,false,false,false,false
Q30022134,false,false,false,false,false,false,false,false,false,false,false,false
Q30022206,false,false,false,false,false,false,false,false,false,false,false,false
Q30022251,false,false,false,false,false,false,false,false,false,false,false,false
Q30022260,false,false,false,false,false,false,false,false,false,false,false,false
Q30022280,false,false,false,false,false,false,false,false,false,false,false,false
Q30022281,false,false,false,false,false,false,false,false,false,false,false,false
Q30022336,false,false,false,false,false,false,false,false,false,false,false,false
Q30022361,false,false,false,false,false,false,false,false,false,false,false,false
Q30022406,false,false,false,false,false,false,false,false,false,false,false,false
Q30022413,false,false,false,false,false,false,false,false,false,false,false,false
Q30022416,false,false,false,false,false,false,false,false,false,false,false,false
Q30022474,false,false,false,false,false,false,false,false,false,false,false,false
Q30022742,false,false,false,false,false,false,false,false,false,false,false,false
Q30022803,false,false,false,false,false,false,false,false,false,false,false,false
Q30022872,false,false,false,false,false,false,false,false,false,false,false,false
Q30022880,false,false,false,false,false,false,false,false,false,false,false,false
Q30022910,false,false,false,false,false,false,false,false,false,false,false,false
Q30023022,false,false,false,false,false,false,false,false,false,false,false,false
Q30023036,false,false,false,false,false,false,false,false,false,false,false,false
Q30023044,false,false,false,false,false,false,false,false,false,false,false,false
Q30023046,false,false,false,false,false,false,false,false,false,false,false,false
Q30023314,false,false,false,false,false,false,false,false,false,false,false,false
Q30023408,false,false,false,false,false,false,false,false,false,false,false,false
Q30023635,false,false,false,false,false,false,false,false,false,false,false,false
Q30023645,false,false,false,false,false,false,false,false,false,false,false,false
Q30023700,false,false,false,false,false,false,false,false,false,false,false,false
Q30023798,false,false,false,false,false,false,false,false,false,false,false,false
Q30024475,false,false,false,false,false,false,false,false,false,false,false,false
Q30024528,false,false,false,false,false,false,false,false,false,false,false,false
Q30024609,false,false,false,false,false,false,false,false,false,false,false,false
Q30024628,false,false,false,false,false,false,false,false,false,false,false,false
Q30024641,false,false,false,false,false,false,false,false,false,false,false,false
Q30024665,false,false,false,false,false,false,false,false,false,false,false,false
Q30024808,false,false,false,false,false,false,false,false,false,false,false,false
Q30024828,false,false,false,false,false,false,false,false,false,false,false,false
Q30024834,false,false,false,false,false,false,false,false,false,false,false,false
Q30025100,false,false,false,false,false,false,false,false,false,false,false,false
Q30025186,false,false,false,false,false,false,false,false,false,false,false,false
Q30025335,false,false,false,false,false,false,false,false,false,false,false,false
Q30025556,false,false,false,false,false,false,false,false,false,false,false,false
Q30025557,false,false,false,false,false,false,false,false,false,false,false,false
Q30025624,false,false,false,false,false,false,false,false,false,false,false,false
Q30025660,false,false,false,false,false,false,false,false,false,false,false,false
Q30025707,false,false,false,false,false,false,false,false,false,false,false,false
Q30025972,false,false,false,false,false,false,false,false,false,false,false,false
Q30026029,false,false,false,false,false,false,false,false,false,false,false,false
Q30026318,false,false,false,false,false,false,false,false,false,false,false,false
Q30026340,false,false,false,false,false,false,false,false,false,false,false,false
Q30026361,false,false,false,false,false,false,false,false,false,false,false,false
Q30026421,false,false,false,false,false,false,false,false,false,false,false,false
Q30026428,false,false,false,false,false,false,false,false,false,false,false,false
Q30026452,false,false,false,false,false,false,false,false,false,false,false,false
Q30026482,false,true,true,false,false,false,false,false,false,false,false,false
Q30026487,false,false,false,false,false,false,false,false,false,false,false,false
Q30026506,false,false,false,false,false,false,false,false,false,false,false,false
Q30026541,false,false,false,false,false,false,false,false,false,false,false,false
Q30026579,false,false,false,false,false,false,false,false,false,false,false,false
Q30026583,false,false,false,false,false,false,false,false,false,false,false,false
Q30026631,false,false,false,false,false,false,false,false,false,false,false,false
Q30026665,false,false,false,false,false,false,false,false,false,false,false,false
Q30026755,false,false,false,false,false,false,false,false,false,false,false,false
Q30027174,false,false,false,false,false,false,false,false,false,false,false,false
Q30027283,false,false,false,false,false,false,false,false,false,false,false,false
Q30027290,false,false,false,false,false,false,false,false,false,false,false,false
Q30027529,false,false,false,false,false,false,false,false,false,false,false,false
Q30027542,false,false,false,false,false,false,false,false,false,false,false,false
Q30027582,false,false,false,false,false,false,false,false,false,false,false,false
Q30027585,false,false,false,false,false,false,false,false,false,false,false,false
Q30027690,false,false,false,false,false,false,false,false,false,false,false,false
Q30028146,false,false,false,false,false,false,false,false,false,false,false,false
Q30028227,false,false,false,false,false,false,false,false,false,false,false,false
Q30028246,false,false,false,false,false,false,false,false,false,false,false,false
Q30028281,false,false,false,false,false,false,false,false,false,false,false,false
Q30028302,false,false,false,false,false,false,false,false,false,false,false,false
Q30028374,false,false,false,false,false,false,false,false,false,false,false,false
Q30028417,false,false,false,false,false,false,false,false,false,false,false,false
Q30028460,false,false,false,false,false,false,false,false,false,false,false,false
Q30028461,false,false,false,false,false,false,false,false,false,false,false,false
Q30028464,false,false,false,false,false,false,false,false,false,false,false,false
Q30028465,false,false,false,false,false,false,false,false,false,false,false,false
Q30028540,false,false,false,false,false,false,false,false,false,false,false,false
Q30028551,false,false,false,false,false,false,false,false,false,false,false,false
Q30028624,false,false,false,false,false,false,false,false,false,false,false,false
Q30028985,false,false,false,false,false,false,false,false,false,false,false,false
Q30029002,false,false,false,false,false,false,false,false,false,false,false,false
Q30029056,false,false,false,false,false,false,false,false,false,false,false,false
Q30029088,false,false,false,false,false,false,false,false,false,false,false,false
Q30029093,false,false,false,false,false,false,false,false,false,false,false,false
Q30029101,false,false,false,false,false,false,false,false,false,false,false,false
Q30029127,false,false,false,false,false,false,false,false,false,false,false,false
Q30029179,false,false,false,false,false,false,false,false,false,false,false,false
Q30029299,false,false,false,false,false,false,false,false,false,false,false,false
Q30029380,false,false,false,false,false,false,false,false,false,false,false,false
Q30029535,false,false,false,false,false,false,false,false,false,false,false,false
Q30029607,false,false,false,false,false,false,false,false,false,false,false,false
Q30029894,false,false,false,false,false,false,false,false,false,false,false,false
Q30030008,false,false,false,false,false,false,false,false,false,false,false,false
Q30030141,false,false,false,false,false,false,false,false,false,false,false,false
Q30030297,false,false,false,false,false,false,false,false,false,false,false,false
Q30030430,false,false,false,false,false,false,false,false,false,false,false,false
Q30030551,false,false,false,false,false,false,false,false,false,false,false,false
Q30030583,false,false,false,false,false,false,false,false,false,false,false,false
Q30030659,false,false,false,false,false,false,false,false,false,false,false,false
Q30030739,false,false,false,false,false,false,false,false,false,false,false,false
Q30030807,false,false,false,false,false,false,false,false,false,false,false,false
Q30030891,false,false,false,false,false,false,false,false,false,false,false,false
Q30030961,false,false,false,false,false,false,false,false,false,false,false,false
Q30031059,false,false,false,false,false,false,false,false,false,false,false,false
Q30031235,false,false,false,false,false,false,false,false,false,false,false,false
Q30031312,false,false,false,false,false,false,false,false,false,false,false,false
Q30031340,false,false,false,false,false,false,false,false,false,false,false,false
Q30031388,false,false,false,false,false,false,false,false,false,false,false,false
Q30031390,false,false,false,false,false,false,false,false,false,false,false,false
Q30031416,false,false,false,false,false,false,false,false,false,false,false,false
Q30031423,false,false,false,false,false,false,false,false,false,false,false,false
Q30031588,false,false,false,false,false,false,false,false,false,false,false,false
Q30031609,false,false,false,false,false,false,false,false,false,false,false,false
Q30031715,false,false,false,false,false,false,false,false,false,false,false,false
Q30031934,false,false,false,false,false,false,false,false,false,false,false,false
Q30031948,false,false,false,false,false,false,false,false,false,false,false,false
Q30032012,false,false,false,false,false,false,false,false,false,false,false,false
Q300887,false,false,false,false,false,false,false,false,false,false,false,false
Q301728,false,false,false,false,false,false,false,false,false,false,false,false
Q302511,false,true,false,false,false,false,false,false,false,false,false,false
Q30343751,false,false,false,false,false,false,false,false,false,false,false,false
Q3035635,false,false,false,false,false,false,false,false,false,false,false,false
Q303564,false,false,false,false,false,false,false,false,false,false,false,false
Q3045328,false,false,false,false,false,false,false,false,false,false,false,false
Q3049704,false,false,false,false,false,false,false,false,false,false,false,false
Q3068920,false,false,false,false,false,false,false,false,false,false,false,false
Q3073505,false,false,false,false,false,false,false,true,false,false,false,true
Q30797,false,false,false,false,false,false,false,false,false,false,false,false
Q30832,false,false,false,false,false,false,false,false,false,false,false,false
Q3083368,false,true,false,false,false,false,false,false,false,false,false,false
Q309270,false,false,false,false,false,false,false,true,false,false,false,true
Q309272,false,false,false,false,false,false,false,false,false,false,false,false
Q30974,false,true,true,true,true,false,true,false,false,false,false,false
Q30974527,false,false,false,false,false,false,false,false,false,false,false,false
Q3099155,false,false,false,false,false,false,false,false,false,false,false,false
Q310117,false,true,false,false,false,false,false,false,false,false,false,false
Q3104,false,true,true,true,true,false,true,false,false,false,false,false
Q31071,false,false,false,false,false,false,false,false,false,false,false,false
Q310751,false,true,false,false,false,false,false,false,false,false,false,false
Q31079,false,false,false,false,false,false,false,false,false,false,false,false
Q310799,false,true,false,false,false,false,false,true,false,false,false,true
Q3108212,false,true,false,false,false,false,false,false,false,false,false,false
Q311581,false,false,false,false,false,false,false,true,false,false,false,true
Q31189722,false,false,false,false,false,false,false,false,false,false,false,false
Q3119121,false,false,false,false,false,false,false,false,false,false,false,false
Q31214362,false,false,false,false,false,false,false,false,false,false,false,false
Q31220689,false,false,false,false,false,false,false,false,false,false,false,false
Q31223509,false,false,false,false,false,false,false,false,false,false,false,false
Q31223517,false,false,false,false,false,false,false,false,false,false,false,false
Q3125096,false,true,false,false,false,false,false,false,false,false,false,false
Q3134253,false,false,false,false,false,false,false,false,false,false,false,false
Q3138,false,true,true,true,true,false,true,false,false,false,false,false
Q31393669,false,false,false,false,false,false,false,false,false,false,false,false
Q314062,false,true,false,false,false,false,false,false,false,false,false,false
Q31445586,false,false,false,false,false,false,false,false,false,false,false,false
Q31458392,false,false,false,false,false,false,false,false,false,false,false,false
Q31467408,false,false,false,false,false,false,false,false,false,false,false,false
Q31469777,false,false,false,false,false,false,false,false,false,false,false,false
Q31504320,false,false,false,false,false,false,false,false,false,false,false,false
Q31526545,false,false,false,false,false,false,false,false,false,false,false,false
Q31529767,false,false,false,false,false,false,false,false,false,false,false,false
Q31555441,false,false,false,false,false,false,false,false,false,false,false,false
Q31558934,false,false,false,false,false,false,false,false,false,false,false,false
Q31565,false,true,true,false,false,false,false,false,false,false,false,false
Q31572,false,false,false,false,false,false,false,false,false,false,false,false
Q31583,false,true,true,false,false,false,false,false,false,false,false,false
Q31584521,false,false,false,false,false,false,false,false,false,false,false,false
Q316804,false,false,false,false,false,false,false,false,false,false,false,false
Q31772298,false,false,false,false,false,false,false,false,false,false,false,false
Q31775437,false,false,false,false,false,false,false,false,false,false,false,false
Q31787173,false,false,false,false,false,false,false,false,false,false,false,false
Q31824055,false,false,false,false,false,false,false,false,false,false,false,false
Q31844059,false,false,false,false,false,false,false,false,false,false,false,false
Q31844073,false,false,false,false,false,false,false,false,false,false,false,false
Q3185,false,true,false,false,false,false,false,false,false,false,false,false
Q318532,false,false,false,false,false,false,false,false,false,false,false,false
Q31856671,false,false,false,false,false,false,false,false,false,false,false,false
Q31866302,false,false,false,false,false,false,false,false,false,false,false,false
Q31875718,false,false,false,false,false,false,false,false,false,false,false,false
Q31875721,false,true,false,false,false,false,false,false,false,false,false,false
Q31877390,false,false,false,false,false,false,false,false,false,false,false,false
Q31879237,false,false,false,false,false,false,false,false,false,false,false,false
Q31894814,false,false,false,false,false,false,false,false,false,false,false,false
Q31897342,false,false,false,false,false,false,false,false,false,false,false,false
Q31897477,false,false,false,false,false,false,false,false,false,false,false,false
Q3189964,false,true,false,false,true,false,true,false,false,false,false,false
Q31912880,false,false,false,false,false,false,false,false,false,false,false,false
Q31913573,false,false,false,false,false,false,false,false,false,false,false,false
Q31914790,false,false,false,false,false,false,false,false,false,false,false,false
Q31915930,false,false,false,false,false,false,false,false,false,false,false,false
Q31916107,false,false,false,false,false,false,false,false,false,false,false,false
Q31916723,false,false,false,false,true,false,true,false,false,false,false,false
Q31916975,false,false,false,false,true,false,true,false,false,false,false,false
Q31917444,false,false,false,false,false,false,false,false,false,false,false,false
Q31917795,false,false,false,false,false,false,false,false,false,false,false,false
Q31917885,false,false,false,false,false,false,false,false,false,false,false,false
Q31918813,false,false,false,false,false,false,false,false,false,false,false,false
Q31920816,false,false,false,false,false,false,false,false,false,false,false,false
Q31923541,false,false,false,false,false,false,false,false,false,false,false,false
Q319242,false,false,false,false,false,false,false,false,false,false,false,false
Q31925679,false,true,false,false,false,false,false,false,false,false,false,false
Q31926034,false,false,false,false,false,false,false,false,false,false,false,false
Q31932229,false,false,false,false,false,false,false,false,false,false,false,false
Q320367,false,false,false,false,false,false,false,false,false,false,false,false
Q32058340,false,false,false,false,false,false,false,false,false,false,false,false
Q32066622,false,false,false,false,false,false,false,false,false,false,false,false
Q32067931,false,false,false,false,false,false,false,false,false,false,false,false
Q32067943,false,false,false,false,false,false,false,false,false,false,false,false
Q32067968,false,false,false,false,false,false,false,false,false,false,false,false
Q32072670,false,false,false,false,false,false,false,false,false,false,false,false
Q32083,false,false,false,false,false,false,false,false,false,false,false,false
Q32094429,false,false,false,false,false,false,false,false,false,false,false,false
Q32110040,false,false,false,false,false,false,false,false,false,false,false,false
Q32120296,false,false,false,false,false,false,false,false,false,false,false,false
Q32129005,false,true,false,false,false,false,false,false,false,false,false,false
Q32153020,false,false,false,false,false,false,false,false,false,false,false,false
Q32153779,false,false,false,false,false,false,false,false,false,false,false,false
Q32155327,false,false,false,false,false,false,false,false,false,false,false,false
Q32191364,false,false,false,false,false,false,false,false,false,false,false,false
Q322064,false,false,false,false,false,false,false,false,false,false,false,false
Q32242263,false,false,false,false,false,false,false,false,false,false,false,false
Q32253107,false,false,false,false,false,false,false,false,false,false,false,false
Q322771,false,false,false,false,false,false,false,false,false,false,false,false
Q323760,false,true,false,false,false,false,false,false,false,false,false,false
Q32378,false,true,false,false,false,false,false,true,false,false,false,true
Q3241045,false,false,false,false,false,false,false,false,false,false,false,false
Q32518590,false,false,false,false,false,false,false,false,false,false,false,false
Q326339,false,true,false,false,true,false,true,false,false,false,false,false
Q326453,false,true,true,false,false,false,false,false,false,false,false,false
Q326879,false,true,false,false,false,false,false,false,false,false,false,false
Q327368,false,true,false,false,false,false,false,false,false,false,false,false
Q327832,false,false,false,false,true,false,true,false,false,false,false,false
Q328153,false,true,true,false,false,false,false,true,false,false,false,true
